Subject,Datafile,Label
Subject10,Subject10/Subject10_Aufnahme357.csv,curve-left-spin-Lfirst
Subject10,Subject10/Subject10_Aufnahme358.csv,v-cut-right-Lfirst
Subject10,Subject10/Subject10_Aufnahme359.csv,curve-right-step
Subject10,Subject10/Subject10_Aufnahme360.csv,stand
Subject10,Subject10/Subject10_Aufnahme361.csv,curve-left-spin-Lfirst
Subject10,Subject10/Subject10_Aufnahme362.csv,curve-left-spin-Rfirst
Subject10,Subject10/Subject10_Aufnahme363.csv,curve-left-spin-Lfirst
Subject10,Subject10/Subject10_Aufnahme364.csv,sit
Subject10,Subject10/Subject10_Aufnahme365.csv,jump-two-leg
Subject10,Subject10/Subject10_Aufnahme366.csv,curve-right-spin-Rfirst
Subject10,Subject10/Subject10_Aufnahme367.csv,curve-right-spin-Lfirst
Subject10,Subject10/Subject10_Aufnahme368.csv,lateral-shuffle-left
Subject10,Subject10/Subject10_Aufnahme369.csv,v-cut-right-Lfirst
Subject10,Subject10/Subject10_Aufnahme370.csv,v-cut-right-Rfirst
Subject10,Subject10/Subject10_Aufnahme371.csv,walk
Subject10,Subject10/Subject10_Aufnahme372.csv,curve-left-spin-Lfirst
Subject10,Subject10/Subject10_Aufnahme373.csv,sit
Subject10,Subject10/Subject10_Aufnahme374.csv,curve-left-spin-Rfirst
Subject10,Subject10/Subject10_Aufnahme375.csv,lateral-shuffle-right
Subject10,Subject10/Subject10_Aufnahme376.csv,jump-two-leg
Subject10,Subject10/Subject10_Aufnahme377.csv,curve-right-step
Subject10,Subject10/Subject10_Aufnahme378.csv,curve-right-spin-Rfirst
Subject10,Subject10/Subject10_Aufnahme379.csv,jump-one-leg
Subject10,Subject10/Subject10_Aufnahme380.csv,stand
Subject10,Subject10/Subject10_Aufnahme381.csv,stand-to-sit
Subject10,Subject10/Subject10_Aufnahme382.csv,v-cut-right-Lfirst
Subject10,Subject10/Subject10_Aufnahme383.csv,jump-one-leg
Subject10,Subject10/Subject10_Aufnahme384.csv,v-cut-right-Lfirst
Subject10,Subject10/Subject10_Aufnahme385.csv,curve-left-spin-Lfirst
Subject10,Subject10/Subject10_Aufnahme386.csv,v-cut-right-Lfirst
Subject10,Subject10/Subject10_Aufnahme387.csv,sit
Subject10,Subject10/Subject10_Aufnahme388.csv,curve-left-step
Subject10,Subject10/Subject10_Aufnahme389.csv,curve-left-spin-Rfirst
Subject10,Subject10/Subject10_Aufnahme390.csv,stand
Subject10,Subject10/Subject10_Aufnahme391.csv,stand
Subject10,Subject10/Subject10_Aufnahme392.csv,stand-to-sit
Subject10,Subject10/Subject10_Aufnahme393.csv,lateral-shuffle-left
Subject10,Subject10/Subject10_Aufnahme394.csv,v-cut-left-Lfirst
Subject10,Subject10/Subject10_Aufnahme395.csv,curve-left-step
Subject10,Subject10/Subject10_Aufnahme396.csv,curve-left-spin-Lfirst
Subject10,Subject10/Subject10_Aufnahme397.csv,v-cut-left-Lfirst
Subject10,Subject10/Subject10_Aufnahme398.csv,curve-left-spin-Rfirst
Subject10,Subject10/Subject10_Aufnahme399.csv,jump-two-leg
Subject10,Subject10/Subject10_Aufnahme400.csv,lateral-shuffle-left
Subject10,Subject10/Subject10_Aufnahme401.csv,curve-right-spin-Rfirst
Subject10,Subject10/Subject10_Aufnahme402.csv,stand-to-sit
Subject10,Subject10/Subject10_Aufnahme403.csv,curve-left-spin-Lfirst
Subject10,Subject10/Subject10_Aufnahme404.csv,run
Subject10,Subject10/Subject10_Aufnahme405.csv,lateral-shuffle-right
Subject10,Subject10/Subject10_Aufnahme406.csv,v-cut-right-Rfirst
Subject10,Subject10/Subject10_Aufnahme407.csv,jump-two-leg
Subject10,Subject10/Subject10_Aufnahme408.csv,sit-to-stand
Subject10,Subject10/Subject10_Aufnahme409.csv,v-cut-left-Lfirst
Subject10,Subject10/Subject10_Aufnahme410.csv,sit
Subject10,Subject10/Subject10_Aufnahme411.csv,lateral-shuffle-left
Subject10,Subject10/Subject10_Aufnahme412.csv,stand
Subject10,Subject10/Subject10_Aufnahme413.csv,jump-one-leg
Subject10,Subject10/Subject10_Aufnahme414.csv,jump-two-leg
Subject10,Subject10/Subject10_Aufnahme415.csv,stair-up
Subject10,Subject10/Subject10_Aufnahme416.csv,curve-left-spin-Rfirst
Subject10,Subject10/Subject10_Aufnahme417.csv,walk
Subject14,Subject14/Subject14_Aufnahme000.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme001.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme002.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme003.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme004.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme005.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme006.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme007.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme008.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme009.csv,v-cut-right-Rfirst
Subject14,Subject14/Subject14_Aufnahme010.csv,curve-right-step
Subject14,Subject14/Subject14_Aufnahme011.csv,sit
Subject14,Subject14/Subject14_Aufnahme012.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme013.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme014.csv,curve-right-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme015.csv,sit
Subject14,Subject14/Subject14_Aufnahme016.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme017.csv,stand
Subject14,Subject14/Subject14_Aufnahme018.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme019.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme020.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme021.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme022.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme023.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme024.csv,curve-right-step
Subject14,Subject14/Subject14_Aufnahme025.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme026.csv,run
Subject14,Subject14/Subject14_Aufnahme027.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme028.csv,curve-right-step
Subject14,Subject14/Subject14_Aufnahme029.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme030.csv,walk
Subject14,Subject14/Subject14_Aufnahme031.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme032.csv,stand
Subject14,Subject14/Subject14_Aufnahme033.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme034.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme035.csv,stand
Subject14,Subject14/Subject14_Aufnahme036.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme037.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme038.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme039.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme040.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme041.csv,sit
Subject14,Subject14/Subject14_Aufnahme042.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme043.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme044.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme045.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme046.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme047.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme048.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme049.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme050.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme051.csv,run
Subject14,Subject14/Subject14_Aufnahme052.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme053.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme054.csv,sit
Subject14,Subject14/Subject14_Aufnahme055.csv,run
Subject14,Subject14/Subject14_Aufnahme056.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme057.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme058.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme059.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme060.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme061.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme062.csv,run
Subject14,Subject14/Subject14_Aufnahme063.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme064.csv,run
Subject14,Subject14/Subject14_Aufnahme065.csv,curve-right-step
Subject14,Subject14/Subject14_Aufnahme066.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme067.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme068.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme069.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme070.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme071.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme072.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme073.csv,curve-right-step
Subject14,Subject14/Subject14_Aufnahme074.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme075.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme076.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme077.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme078.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme079.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme080.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme081.csv,jump-two-leg
Subject14,Subject14/Subject14_Aufnahme082.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme083.csv,jump-two-leg
Subject14,Subject14/Subject14_Aufnahme084.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme085.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme086.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme087.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme088.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme089.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme090.csv,curve-right-step
Subject14,Subject14/Subject14_Aufnahme091.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme092.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme093.csv,walk
Subject14,Subject14/Subject14_Aufnahme094.csv,walk
Subject14,Subject14/Subject14_Aufnahme095.csv,stand
Subject14,Subject14/Subject14_Aufnahme096.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme097.csv,sit
Subject14,Subject14/Subject14_Aufnahme098.csv,v-cut-right-Rfirst
Subject14,Subject14/Subject14_Aufnahme099.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme100.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme101.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme102.csv,stand
Subject14,Subject14/Subject14_Aufnahme103.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme104.csv,v-cut-left-Lfirst
Subject14,Subject14/Subject14_Aufnahme105.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme106.csv,run
Subject14,Subject14/Subject14_Aufnahme107.csv,run
Subject14,Subject14/Subject14_Aufnahme108.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme109.csv,curve-right-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme110.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme111.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme112.csv,sit
Subject14,Subject14/Subject14_Aufnahme113.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme114.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme115.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme116.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme117.csv,sit
Subject14,Subject14/Subject14_Aufnahme118.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme119.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme120.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme121.csv,curve-right-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme122.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme123.csv,v-cut-right-Rfirst
Subject14,Subject14/Subject14_Aufnahme124.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme125.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme126.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme127.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme128.csv,sit
Subject14,Subject14/Subject14_Aufnahme129.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme130.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme131.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme132.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme133.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme134.csv,v-cut-left-Lfirst
Subject14,Subject14/Subject14_Aufnahme135.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme136.csv,stand
Subject14,Subject14/Subject14_Aufnahme137.csv,lateral-shuffle-left
Subject14,Subject14/Subject14_Aufnahme138.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme139.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme140.csv,run
Subject14,Subject14/Subject14_Aufnahme141.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme142.csv,sit
Subject14,Subject14/Subject14_Aufnahme143.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme144.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme145.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme146.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme147.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme148.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme149.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme150.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme151.csv,curve-right-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme152.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme153.csv,sit
Subject14,Subject14/Subject14_Aufnahme154.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme155.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme156.csv,run
Subject14,Subject14/Subject14_Aufnahme157.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme158.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme159.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme160.csv,sit
Subject14,Subject14/Subject14_Aufnahme161.csv,sit
Subject14,Subject14/Subject14_Aufnahme162.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme163.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme164.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme165.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme166.csv,sit
Subject14,Subject14/Subject14_Aufnahme167.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme168.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme169.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme170.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme171.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme172.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme173.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme174.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme175.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme176.csv,sit
Subject14,Subject14/Subject14_Aufnahme177.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme178.csv,run
Subject14,Subject14/Subject14_Aufnahme179.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme180.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme181.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme182.csv,v-cut-right-Rfirst
Subject14,Subject14/Subject14_Aufnahme183.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme184.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme185.csv,stand
Subject14,Subject14/Subject14_Aufnahme186.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme187.csv,sit
Subject14,Subject14/Subject14_Aufnahme188.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme189.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme190.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme191.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme192.csv,jump-two-leg
Subject14,Subject14/Subject14_Aufnahme193.csv,curve-right-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme194.csv,sit
Subject14,Subject14/Subject14_Aufnahme195.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme196.csv,curve-right-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme197.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme198.csv,sit
Subject14,Subject14/Subject14_Aufnahme199.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme200.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme201.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme202.csv,jump-two-leg
Subject14,Subject14/Subject14_Aufnahme203.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme204.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme205.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme206.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme207.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme208.csv,v-cut-right-Rfirst
Subject14,Subject14/Subject14_Aufnahme209.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme210.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme211.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme212.csv,curve-right-step
Subject14,Subject14/Subject14_Aufnahme213.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme214.csv,jump-two-leg
Subject14,Subject14/Subject14_Aufnahme215.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme216.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme217.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme218.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme219.csv,curve-right-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme220.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme221.csv,sit
Subject14,Subject14/Subject14_Aufnahme222.csv,sit
Subject14,Subject14/Subject14_Aufnahme223.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme224.csv,v-cut-left-Lfirst
Subject14,Subject14/Subject14_Aufnahme225.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme226.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme227.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme228.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme229.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme230.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme231.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme232.csv,jump-two-leg
Subject14,Subject14/Subject14_Aufnahme233.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme234.csv,jump-two-leg
Subject14,Subject14/Subject14_Aufnahme235.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme236.csv,run
Subject14,Subject14/Subject14_Aufnahme237.csv,run
Subject14,Subject14/Subject14_Aufnahme238.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme239.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme240.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme241.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme242.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme243.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme244.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme245.csv,run
Subject14,Subject14/Subject14_Aufnahme246.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme247.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme248.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme249.csv,run
Subject14,Subject14/Subject14_Aufnahme250.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme251.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme252.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme253.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme254.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme255.csv,jump-two-leg
Subject14,Subject14/Subject14_Aufnahme256.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme257.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme258.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme259.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme260.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme261.csv,curve-right-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme262.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme263.csv,sit
Subject14,Subject14/Subject14_Aufnahme264.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme265.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme266.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme267.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme268.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme269.csv,curve-right-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme270.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme271.csv,curve-left-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme272.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme273.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme274.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme275.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme276.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme277.csv,run
Subject14,Subject14/Subject14_Aufnahme278.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme279.csv,curve-right-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme280.csv,curve-right-step
Subject14,Subject14/Subject14_Aufnahme281.csv,run
Subject14,Subject14/Subject14_Aufnahme282.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme283.csv,curve-right-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme284.csv,jump-two-leg
Subject14,Subject14/Subject14_Aufnahme285.csv,sit
Subject14,Subject14/Subject14_Aufnahme286.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme287.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme288.csv,lateral-shuffle-left
Subject14,Subject14/Subject14_Aufnahme289.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme290.csv,sit
Subject14,Subject14/Subject14_Aufnahme291.csv,walk
Subject14,Subject14/Subject14_Aufnahme292.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme293.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme294.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme295.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme296.csv,lateral-shuffle-right
Subject14,Subject14/Subject14_Aufnahme297.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme298.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme299.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme300.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme301.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme302.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme303.csv,stand-to-sit
Subject14,Subject14/Subject14_Aufnahme304.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme305.csv,sit
Subject14,Subject14/Subject14_Aufnahme306.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme307.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme308.csv,curve-right-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme309.csv,v-cut-right-Rfirst
Subject14,Subject14/Subject14_Aufnahme310.csv,run
Subject14,Subject14/Subject14_Aufnahme311.csv,walk
Subject14,Subject14/Subject14_Aufnahme312.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme313.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme314.csv,sit
Subject14,Subject14/Subject14_Aufnahme315.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme316.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme317.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme318.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme319.csv,v-cut-left-Rfirst
Subject14,Subject14/Subject14_Aufnahme320.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme321.csv,jump-one-leg
Subject14,Subject14/Subject14_Aufnahme322.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme323.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme324.csv,curve-left-step
Subject14,Subject14/Subject14_Aufnahme325.csv,sit-to-stand
Subject14,Subject14/Subject14_Aufnahme326.csv,walk
Subject14,Subject14/Subject14_Aufnahme327.csv,curve-left-spin-Lfirst
Subject14,Subject14/Subject14_Aufnahme328.csv,v-cut-left-Lfirst
Subject14,Subject14/Subject14_Aufnahme329.csv,stair-down
Subject14,Subject14/Subject14_Aufnahme330.csv,curve-right-step
Subject14,Subject14/Subject14_Aufnahme331.csv,v-cut-right-Lfirst
Subject14,Subject14/Subject14_Aufnahme332.csv,v-cut-right-Rfirst
Subject14,Subject14/Subject14_Aufnahme333.csv,curve-right-spin-Rfirst
Subject14,Subject14/Subject14_Aufnahme334.csv,lateral-shuffle-left
Subject14,Subject14/Subject14_Aufnahme335.csv,stair-up
Subject14,Subject14/Subject14_Aufnahme336.csv,sit
