"","Subject","Datafile","Label"
"736","Subject10","Subject10/Subject10_Aufnahme295.csv","stair-down"
"737","Subject10","Subject10/Subject10_Aufnahme296.csv","sit"
"738","Subject10","Subject10/Subject10_Aufnahme297.csv","stair-up"
"739","Subject10","Subject10/Subject10_Aufnahme298.csv","v-cut-left-Rfirst"
"740","Subject10","Subject10/Subject10_Aufnahme299.csv","run"
"741","Subject10","Subject10/Subject10_Aufnahme300.csv","v-cut-left-Lfirst"
"742","Subject10","Subject10/Subject10_Aufnahme301.csv","curve-left-spin-Lfirst"
"743","Subject10","Subject10/Subject10_Aufnahme302.csv","stand-to-sit"
"744","Subject10","Subject10/Subject10_Aufnahme303.csv","sit"
"745","Subject10","Subject10/Subject10_Aufnahme304.csv","sit"
"746","Subject10","Subject10/Subject10_Aufnahme305.csv","run"
"747","Subject10","Subject10/Subject10_Aufnahme306.csv","curve-right-step"
"748","Subject10","Subject10/Subject10_Aufnahme307.csv","curve-right-spin-Rfirst"
"749","Subject10","Subject10/Subject10_Aufnahme308.csv","stair-down"
"750","Subject10","Subject10/Subject10_Aufnahme309.csv","curve-left-spin-Rfirst"
"751","Subject10","Subject10/Subject10_Aufnahme310.csv","v-cut-right-Lfirst"
"752","Subject10","Subject10/Subject10_Aufnahme311.csv","lateral-shuffle-right"
"753","Subject10","Subject10/Subject10_Aufnahme312.csv","stair-down"
"754","Subject10","Subject10/Subject10_Aufnahme313.csv","lateral-shuffle-right"
"755","Subject10","Subject10/Subject10_Aufnahme314.csv","curve-left-spin-Lfirst"
"756","Subject10","Subject10/Subject10_Aufnahme315.csv","run"
"757","Subject10","Subject10/Subject10_Aufnahme316.csv","curve-right-spin-Lfirst"
"758","Subject10","Subject10/Subject10_Aufnahme317.csv","curve-right-spin-Rfirst"
"759","Subject10","Subject10/Subject10_Aufnahme318.csv","jump-two-leg"
"760","Subject10","Subject10/Subject10_Aufnahme319.csv","jump-two-leg"
"761","Subject10","Subject10/Subject10_Aufnahme320.csv","sit"
"762","Subject10","Subject10/Subject10_Aufnahme321.csv","curve-left-spin-Lfirst"
"763","Subject10","Subject10/Subject10_Aufnahme322.csv","stair-up"
"764","Subject10","Subject10/Subject10_Aufnahme323.csv","run"
"765","Subject10","Subject10/Subject10_Aufnahme324.csv","stand-to-sit"
"766","Subject10","Subject10/Subject10_Aufnahme325.csv","jump-two-leg"
"767","Subject10","Subject10/Subject10_Aufnahme326.csv","stair-down"
"768","Subject10","Subject10/Subject10_Aufnahme327.csv","stair-down"
"769","Subject10","Subject10/Subject10_Aufnahme328.csv","stair-down"
"770","Subject10","Subject10/Subject10_Aufnahme329.csv","jump-two-leg"
"771","Subject10","Subject10/Subject10_Aufnahme330.csv","stair-up"
"772","Subject10","Subject10/Subject10_Aufnahme331.csv","v-cut-left-Lfirst"
"773","Subject10","Subject10/Subject10_Aufnahme332.csv","jump-two-leg"
"774","Subject10","Subject10/Subject10_Aufnahme333.csv","jump-two-leg"
"775","Subject10","Subject10/Subject10_Aufnahme334.csv","jump-one-leg"
"776","Subject10","Subject10/Subject10_Aufnahme335.csv","sit"
"777","Subject10","Subject10/Subject10_Aufnahme336.csv","stair-up"
"778","Subject10","Subject10/Subject10_Aufnahme337.csv","lateral-shuffle-right"
"779","Subject10","Subject10/Subject10_Aufnahme338.csv","stand-to-sit"
"780","Subject10","Subject10/Subject10_Aufnahme339.csv","lateral-shuffle-right"
"781","Subject10","Subject10/Subject10_Aufnahme340.csv","run"
"782","Subject10","Subject10/Subject10_Aufnahme341.csv","stair-up"
"783","Subject10","Subject10/Subject10_Aufnahme342.csv","stair-up"
"784","Subject10","Subject10/Subject10_Aufnahme343.csv","sit"
"785","Subject10","Subject10/Subject10_Aufnahme344.csv","v-cut-right-Lfirst"
"786","Subject10","Subject10/Subject10_Aufnahme345.csv","jump-two-leg"
"787","Subject10","Subject10/Subject10_Aufnahme346.csv","sit-to-stand"
"788","Subject10","Subject10/Subject10_Aufnahme347.csv","sit-to-stand"
"789","Subject10","Subject10/Subject10_Aufnahme348.csv","sit"
"790","Subject10","Subject10/Subject10_Aufnahme349.csv","v-cut-left-Rfirst"
"791","Subject10","Subject10/Subject10_Aufnahme350.csv","curve-left-step"
"792","Subject10","Subject10/Subject10_Aufnahme351.csv","jump-two-leg"
"793","Subject10","Subject10/Subject10_Aufnahme352.csv","curve-left-spin-Lfirst"
"794","Subject10","Subject10/Subject10_Aufnahme353.csv","curve-right-spin-Lfirst"
"795","Subject10","Subject10/Subject10_Aufnahme354.csv","lateral-shuffle-right"
"796","Subject10","Subject10/Subject10_Aufnahme355.csv","jump-two-leg"
"797","Subject10","Subject10/Subject10_Aufnahme356.csv","jump-one-leg"
"798","Subject10","Subject10/Subject10_Aufnahme357.csv","curve-left-step"
"799","Subject10","Subject10/Subject10_Aufnahme358.csv","curve-right-spin-Lfirst"
"800","Subject10","Subject10/Subject10_Aufnahme359.csv","run"
"801","Subject10","Subject10/Subject10_Aufnahme360.csv","sit"
"802","Subject10","Subject10/Subject10_Aufnahme361.csv","v-cut-right-Lfirst"
"803","Subject10","Subject10/Subject10_Aufnahme362.csv","v-cut-left-Rfirst"
"804","Subject10","Subject10/Subject10_Aufnahme363.csv","jump-two-leg"
"805","Subject10","Subject10/Subject10_Aufnahme364.csv","sit"
"806","Subject10","Subject10/Subject10_Aufnahme365.csv","jump-two-leg"
"807","Subject10","Subject10/Subject10_Aufnahme366.csv","lateral-shuffle-right"
"808","Subject10","Subject10/Subject10_Aufnahme367.csv","curve-right-spin-Lfirst"
"809","Subject10","Subject10/Subject10_Aufnahme368.csv","run"
"810","Subject10","Subject10/Subject10_Aufnahme369.csv","curve-right-step"
"811","Subject10","Subject10/Subject10_Aufnahme370.csv","v-cut-right-Rfirst"
"812","Subject10","Subject10/Subject10_Aufnahme371.csv","run"
"813","Subject10","Subject10/Subject10_Aufnahme372.csv","jump-one-leg"
"814","Subject10","Subject10/Subject10_Aufnahme373.csv","sit"
"815","Subject10","Subject10/Subject10_Aufnahme374.csv","curve-left-spin-Rfirst"
"816","Subject10","Subject10/Subject10_Aufnahme375.csv","lateral-shuffle-right"
"817","Subject10","Subject10/Subject10_Aufnahme376.csv","jump-two-leg"
"818","Subject10","Subject10/Subject10_Aufnahme377.csv","curve-right-step"
"819","Subject10","Subject10/Subject10_Aufnahme378.csv","curve-right-spin-Rfirst"
"820","Subject10","Subject10/Subject10_Aufnahme379.csv","jump-one-leg"
"821","Subject10","Subject10/Subject10_Aufnahme380.csv","sit"
"822","Subject10","Subject10/Subject10_Aufnahme381.csv","stand-to-sit"
"823","Subject10","Subject10/Subject10_Aufnahme382.csv","curve-left-spin-Rfirst"
"824","Subject10","Subject10/Subject10_Aufnahme383.csv","jump-one-leg"
"825","Subject10","Subject10/Subject10_Aufnahme384.csv","curve-right-spin-Lfirst"
"826","Subject10","Subject10/Subject10_Aufnahme385.csv","curve-right-spin-Lfirst"
"827","Subject10","Subject10/Subject10_Aufnahme386.csv","jump-one-leg"
"828","Subject10","Subject10/Subject10_Aufnahme387.csv","sit"
"829","Subject10","Subject10/Subject10_Aufnahme388.csv","stair-up"
"830","Subject10","Subject10/Subject10_Aufnahme389.csv","v-cut-left-Rfirst"
"831","Subject10","Subject10/Subject10_Aufnahme390.csv","sit"
"832","Subject10","Subject10/Subject10_Aufnahme391.csv","sit"
"833","Subject10","Subject10/Subject10_Aufnahme392.csv","stand-to-sit"
"834","Subject10","Subject10/Subject10_Aufnahme393.csv","lateral-shuffle-left"
"835","Subject10","Subject10/Subject10_Aufnahme394.csv","curve-left-spin-Lfirst"
"836","Subject10","Subject10/Subject10_Aufnahme395.csv","stair-up"
"837","Subject10","Subject10/Subject10_Aufnahme396.csv","curve-right-spin-Lfirst"
"838","Subject10","Subject10/Subject10_Aufnahme397.csv","v-cut-left-Lfirst"
"839","Subject10","Subject10/Subject10_Aufnahme398.csv","v-cut-left-Rfirst"
"840","Subject10","Subject10/Subject10_Aufnahme399.csv","jump-two-leg"
"841","Subject10","Subject10/Subject10_Aufnahme400.csv","lateral-shuffle-right"
"842","Subject10","Subject10/Subject10_Aufnahme401.csv","curve-right-spin-Rfirst"
"843","Subject10","Subject10/Subject10_Aufnahme402.csv","sit-to-stand"
"844","Subject10","Subject10/Subject10_Aufnahme403.csv","v-cut-right-Lfirst"
"845","Subject10","Subject10/Subject10_Aufnahme404.csv","lateral-shuffle-right"
"846","Subject10","Subject10/Subject10_Aufnahme405.csv","stair-up"
"847","Subject10","Subject10/Subject10_Aufnahme406.csv","jump-two-leg"
"848","Subject10","Subject10/Subject10_Aufnahme407.csv","lateral-shuffle-right"
"849","Subject10","Subject10/Subject10_Aufnahme408.csv","stand-to-sit"
"850","Subject10","Subject10/Subject10_Aufnahme409.csv","v-cut-left-Lfirst"
"851","Subject10","Subject10/Subject10_Aufnahme410.csv","sit"
"852","Subject10","Subject10/Subject10_Aufnahme411.csv","run"
"853","Subject10","Subject10/Subject10_Aufnahme412.csv","sit"
"854","Subject10","Subject10/Subject10_Aufnahme413.csv","jump-one-leg"
"855","Subject10","Subject10/Subject10_Aufnahme414.csv","jump-two-leg"
"856","Subject10","Subject10/Subject10_Aufnahme415.csv","stair-up"
"857","Subject10","Subject10/Subject10_Aufnahme416.csv","jump-two-leg"
"858","Subject10","Subject10/Subject10_Aufnahme417.csv","stair-down"
"859","Subject14","Subject14/Subject14_Aufnahme000.csv","jump-two-leg"
"860","Subject14","Subject14/Subject14_Aufnahme001.csv","lateral-shuffle-left"
"861","Subject14","Subject14/Subject14_Aufnahme002.csv","sit-to-stand"
"862","Subject14","Subject14/Subject14_Aufnahme003.csv","curve-left-spin-Lfirst"
"863","Subject14","Subject14/Subject14_Aufnahme004.csv","v-cut-right-Lfirst"
"864","Subject14","Subject14/Subject14_Aufnahme005.csv","jump-one-leg"
"865","Subject14","Subject14/Subject14_Aufnahme006.csv","curve-left-spin-Rfirst"
"866","Subject14","Subject14/Subject14_Aufnahme007.csv","curve-left-spin-Rfirst"
"867","Subject14","Subject14/Subject14_Aufnahme008.csv","stair-up"
"868","Subject14","Subject14/Subject14_Aufnahme009.csv","v-cut-right-Rfirst"
"869","Subject14","Subject14/Subject14_Aufnahme010.csv","run"
"870","Subject14","Subject14/Subject14_Aufnahme011.csv","sit"
"871","Subject14","Subject14/Subject14_Aufnahme012.csv","jump-one-leg"
"872","Subject14","Subject14/Subject14_Aufnahme013.csv","stand-to-sit"
"873","Subject14","Subject14/Subject14_Aufnahme014.csv","curve-right-spin-Lfirst"
"874","Subject14","Subject14/Subject14_Aufnahme015.csv","sit"
"875","Subject14","Subject14/Subject14_Aufnahme016.csv","v-cut-left-Lfirst"
"876","Subject14","Subject14/Subject14_Aufnahme017.csv","sit"
"877","Subject14","Subject14/Subject14_Aufnahme018.csv","stair-up"
"878","Subject14","Subject14/Subject14_Aufnahme019.csv","v-cut-right-Rfirst"
"879","Subject14","Subject14/Subject14_Aufnahme020.csv","v-cut-right-Lfirst"
"880","Subject14","Subject14/Subject14_Aufnahme021.csv","v-cut-right-Rfirst"
"881","Subject14","Subject14/Subject14_Aufnahme022.csv","jump-one-leg"
"882","Subject14","Subject14/Subject14_Aufnahme023.csv","stair-up"
"883","Subject14","Subject14/Subject14_Aufnahme024.csv","stair-up"
"884","Subject14","Subject14/Subject14_Aufnahme025.csv","curve-right-spin-Rfirst"
"885","Subject14","Subject14/Subject14_Aufnahme026.csv","lateral-shuffle-right"
"886","Subject14","Subject14/Subject14_Aufnahme027.csv","curve-right-spin-Rfirst"
"887","Subject14","Subject14/Subject14_Aufnahme028.csv","stair-up"
"888","Subject14","Subject14/Subject14_Aufnahme029.csv","stand-to-sit"
"889","Subject14","Subject14/Subject14_Aufnahme030.csv","stair-up"
"890","Subject14","Subject14/Subject14_Aufnahme031.csv","lateral-shuffle-left"
"891","Subject14","Subject14/Subject14_Aufnahme032.csv","sit"
"892","Subject14","Subject14/Subject14_Aufnahme033.csv","curve-left-spin-Lfirst"
"893","Subject14","Subject14/Subject14_Aufnahme034.csv","lateral-shuffle-left"
"894","Subject14","Subject14/Subject14_Aufnahme035.csv","sit"
"895","Subject14","Subject14/Subject14_Aufnahme036.csv","v-cut-left-Rfirst"
"896","Subject14","Subject14/Subject14_Aufnahme037.csv","curve-left-spin-Lfirst"
"897","Subject14","Subject14/Subject14_Aufnahme038.csv","sit-to-stand"
"898","Subject14","Subject14/Subject14_Aufnahme039.csv","jump-one-leg"
"899","Subject14","Subject14/Subject14_Aufnahme040.csv","stand-to-sit"
"900","Subject14","Subject14/Subject14_Aufnahme041.csv","sit"
"901","Subject14","Subject14/Subject14_Aufnahme042.csv","v-cut-right-Rfirst"
"902","Subject14","Subject14/Subject14_Aufnahme043.csv","sit-to-stand"
"903","Subject14","Subject14/Subject14_Aufnahme044.csv","stand-to-sit"
"904","Subject14","Subject14/Subject14_Aufnahme045.csv","lateral-shuffle-left"
"905","Subject14","Subject14/Subject14_Aufnahme046.csv","curve-left-spin-Rfirst"
"906","Subject14","Subject14/Subject14_Aufnahme047.csv","lateral-shuffle-left"
"907","Subject14","Subject14/Subject14_Aufnahme048.csv","run"
"908","Subject14","Subject14/Subject14_Aufnahme049.csv","curve-right-spin-Lfirst"
"909","Subject14","Subject14/Subject14_Aufnahme050.csv","v-cut-right-Lfirst"
"910","Subject14","Subject14/Subject14_Aufnahme051.csv","run"
"911","Subject14","Subject14/Subject14_Aufnahme052.csv","lateral-shuffle-left"
"912","Subject14","Subject14/Subject14_Aufnahme053.csv","v-cut-left-Rfirst"
"913","Subject14","Subject14/Subject14_Aufnahme054.csv","sit"
"914","Subject14","Subject14/Subject14_Aufnahme055.csv","lateral-shuffle-right"
"915","Subject14","Subject14/Subject14_Aufnahme056.csv","jump-two-leg"
"916","Subject14","Subject14/Subject14_Aufnahme057.csv","lateral-shuffle-left"
"917","Subject14","Subject14/Subject14_Aufnahme058.csv","lateral-shuffle-left"
"918","Subject14","Subject14/Subject14_Aufnahme059.csv","lateral-shuffle-right"
"919","Subject14","Subject14/Subject14_Aufnahme060.csv","stair-up"
"920","Subject14","Subject14/Subject14_Aufnahme061.csv","lateral-shuffle-left"
"921","Subject14","Subject14/Subject14_Aufnahme062.csv","lateral-shuffle-right"
"922","Subject14","Subject14/Subject14_Aufnahme063.csv","sit-to-stand"
"923","Subject14","Subject14/Subject14_Aufnahme064.csv","lateral-shuffle-right"
"924","Subject14","Subject14/Subject14_Aufnahme065.csv","stair-up"
"925","Subject14","Subject14/Subject14_Aufnahme066.csv","lateral-shuffle-left"
"926","Subject14","Subject14/Subject14_Aufnahme067.csv","curve-right-step"
"927","Subject14","Subject14/Subject14_Aufnahme068.csv","v-cut-right-Lfirst"
"928","Subject14","Subject14/Subject14_Aufnahme069.csv","v-cut-right-Rfirst"
"929","Subject14","Subject14/Subject14_Aufnahme070.csv","lateral-shuffle-left"
"930","Subject14","Subject14/Subject14_Aufnahme071.csv","sit-to-stand"
"931","Subject14","Subject14/Subject14_Aufnahme072.csv","lateral-shuffle-left"
"932","Subject14","Subject14/Subject14_Aufnahme073.csv","stair-down"
"933","Subject14","Subject14/Subject14_Aufnahme074.csv","curve-left-spin-Rfirst"
"934","Subject14","Subject14/Subject14_Aufnahme075.csv","stair-up"
"935","Subject14","Subject14/Subject14_Aufnahme076.csv","run"
"936","Subject14","Subject14/Subject14_Aufnahme077.csv","curve-left-spin-Lfirst"
"937","Subject14","Subject14/Subject14_Aufnahme078.csv","lateral-shuffle-left"
"938","Subject14","Subject14/Subject14_Aufnahme079.csv","stair-up"
"939","Subject14","Subject14/Subject14_Aufnahme080.csv","stair-up"
"940","Subject14","Subject14/Subject14_Aufnahme081.csv","stair-down"
"941","Subject14","Subject14/Subject14_Aufnahme082.csv","sit-to-stand"
"942","Subject14","Subject14/Subject14_Aufnahme083.csv","run"
"943","Subject14","Subject14/Subject14_Aufnahme084.csv","v-cut-left-Lfirst"
"944","Subject14","Subject14/Subject14_Aufnahme085.csv","curve-right-spin-Rfirst"
"945","Subject14","Subject14/Subject14_Aufnahme086.csv","v-cut-right-Lfirst"
"946","Subject14","Subject14/Subject14_Aufnahme087.csv","jump-two-leg"
"947","Subject14","Subject14/Subject14_Aufnahme088.csv","lateral-shuffle-right"
"948","Subject14","Subject14/Subject14_Aufnahme089.csv","stair-down"
"949","Subject14","Subject14/Subject14_Aufnahme090.csv","stair-up"
"950","Subject14","Subject14/Subject14_Aufnahme091.csv","stair-up"
"951","Subject14","Subject14/Subject14_Aufnahme092.csv","v-cut-left-Rfirst"
"952","Subject14","Subject14/Subject14_Aufnahme093.csv","run"
"953","Subject14","Subject14/Subject14_Aufnahme094.csv","stair-up"
"954","Subject14","Subject14/Subject14_Aufnahme095.csv","sit"
"955","Subject14","Subject14/Subject14_Aufnahme096.csv","stair-down"
"956","Subject14","Subject14/Subject14_Aufnahme097.csv","sit"
"957","Subject14","Subject14/Subject14_Aufnahme098.csv","curve-left-step"
"958","Subject14","Subject14/Subject14_Aufnahme099.csv","jump-one-leg"
"959","Subject14","Subject14/Subject14_Aufnahme100.csv","lateral-shuffle-right"
"960","Subject14","Subject14/Subject14_Aufnahme101.csv","v-cut-left-Rfirst"
"961","Subject14","Subject14/Subject14_Aufnahme102.csv","sit"
"962","Subject14","Subject14/Subject14_Aufnahme103.csv","curve-left-spin-Rfirst"
"963","Subject14","Subject14/Subject14_Aufnahme104.csv","v-cut-left-Rfirst"
"964","Subject14","Subject14/Subject14_Aufnahme105.csv","lateral-shuffle-right"
"965","Subject14","Subject14/Subject14_Aufnahme106.csv","lateral-shuffle-right"
"966","Subject14","Subject14/Subject14_Aufnahme107.csv","lateral-shuffle-right"
"967","Subject14","Subject14/Subject14_Aufnahme108.csv","curve-left-spin-Rfirst"
"968","Subject14","Subject14/Subject14_Aufnahme109.csv","curve-right-spin-Lfirst"
"969","Subject14","Subject14/Subject14_Aufnahme110.csv","curve-left-spin-Rfirst"
"970","Subject14","Subject14/Subject14_Aufnahme111.csv","stair-up"
"971","Subject14","Subject14/Subject14_Aufnahme112.csv","sit"
"972","Subject14","Subject14/Subject14_Aufnahme113.csv","stair-down"
"973","Subject14","Subject14/Subject14_Aufnahme114.csv","lateral-shuffle-left"
"974","Subject14","Subject14/Subject14_Aufnahme115.csv","lateral-shuffle-right"
"975","Subject14","Subject14/Subject14_Aufnahme116.csv","curve-right-spin-Rfirst"
"976","Subject14","Subject14/Subject14_Aufnahme117.csv","sit"
"977","Subject14","Subject14/Subject14_Aufnahme118.csv","stair-up"
"978","Subject14","Subject14/Subject14_Aufnahme119.csv","lateral-shuffle-left"
"979","Subject14","Subject14/Subject14_Aufnahme120.csv","v-cut-right-Rfirst"
"980","Subject14","Subject14/Subject14_Aufnahme121.csv","curve-right-spin-Lfirst"
"981","Subject14","Subject14/Subject14_Aufnahme122.csv","stair-up"
"982","Subject14","Subject14/Subject14_Aufnahme123.csv","curve-left-step"
"983","Subject14","Subject14/Subject14_Aufnahme124.csv","lateral-shuffle-right"
"984","Subject14","Subject14/Subject14_Aufnahme125.csv","stair-up"
"985","Subject14","Subject14/Subject14_Aufnahme126.csv","stair-up"
"986","Subject14","Subject14/Subject14_Aufnahme127.csv","curve-left-spin-Rfirst"
"987","Subject14","Subject14/Subject14_Aufnahme128.csv","sit"
"988","Subject14","Subject14/Subject14_Aufnahme129.csv","v-cut-left-Lfirst"
"989","Subject14","Subject14/Subject14_Aufnahme130.csv","stair-up"
"990","Subject14","Subject14/Subject14_Aufnahme131.csv","lateral-shuffle-right"
"991","Subject14","Subject14/Subject14_Aufnahme132.csv","sit-to-stand"
"992","Subject14","Subject14/Subject14_Aufnahme133.csv","curve-left-spin-Lfirst"
"993","Subject14","Subject14/Subject14_Aufnahme134.csv","jump-two-leg"
"994","Subject14","Subject14/Subject14_Aufnahme135.csv","jump-one-leg"
"995","Subject14","Subject14/Subject14_Aufnahme136.csv","sit"
"996","Subject14","Subject14/Subject14_Aufnahme137.csv","lateral-shuffle-left"
"997","Subject14","Subject14/Subject14_Aufnahme138.csv","jump-one-leg"
"998","Subject14","Subject14/Subject14_Aufnahme139.csv","v-cut-right-Lfirst"
"999","Subject14","Subject14/Subject14_Aufnahme140.csv","lateral-shuffle-right"
"1000","Subject14","Subject14/Subject14_Aufnahme141.csv","v-cut-left-Rfirst"
"1001","Subject14","Subject14/Subject14_Aufnahme142.csv","sit"
"1002","Subject14","Subject14/Subject14_Aufnahme143.csv","lateral-shuffle-right"
"1003","Subject14","Subject14/Subject14_Aufnahme144.csv","sit-to-stand"
"1004","Subject14","Subject14/Subject14_Aufnahme145.csv","curve-left-step"
"1005","Subject14","Subject14/Subject14_Aufnahme146.csv","lateral-shuffle-left"
"1006","Subject14","Subject14/Subject14_Aufnahme147.csv","stair-up"
"1007","Subject14","Subject14/Subject14_Aufnahme148.csv","lateral-shuffle-right"
"1008","Subject14","Subject14/Subject14_Aufnahme149.csv","stair-up"
"1009","Subject14","Subject14/Subject14_Aufnahme150.csv","stand-to-sit"
"1010","Subject14","Subject14/Subject14_Aufnahme151.csv","curve-right-spin-Lfirst"
"1011","Subject14","Subject14/Subject14_Aufnahme152.csv","v-cut-left-Lfirst"
"1012","Subject14","Subject14/Subject14_Aufnahme153.csv","sit"
"1013","Subject14","Subject14/Subject14_Aufnahme154.csv","run"
"1014","Subject14","Subject14/Subject14_Aufnahme155.csv","curve-left-spin-Rfirst"
"1015","Subject14","Subject14/Subject14_Aufnahme156.csv","lateral-shuffle-right"
"1016","Subject14","Subject14/Subject14_Aufnahme157.csv","curve-right-spin-Rfirst"
"1017","Subject14","Subject14/Subject14_Aufnahme158.csv","v-cut-left-Lfirst"
"1018","Subject14","Subject14/Subject14_Aufnahme159.csv","v-cut-left-Rfirst"
"1019","Subject14","Subject14/Subject14_Aufnahme160.csv","sit"
"1020","Subject14","Subject14/Subject14_Aufnahme161.csv","sit"
"1021","Subject14","Subject14/Subject14_Aufnahme162.csv","stand-to-sit"
"1022","Subject14","Subject14/Subject14_Aufnahme163.csv","curve-left-spin-Rfirst"
"1023","Subject14","Subject14/Subject14_Aufnahme164.csv","jump-one-leg"
"1024","Subject14","Subject14/Subject14_Aufnahme165.csv","curve-left-spin-Rfirst"
"1025","Subject14","Subject14/Subject14_Aufnahme166.csv","sit"
"1026","Subject14","Subject14/Subject14_Aufnahme167.csv","jump-one-leg"
"1027","Subject14","Subject14/Subject14_Aufnahme168.csv","jump-one-leg"
"1028","Subject14","Subject14/Subject14_Aufnahme169.csv","stand-to-sit"
"1029","Subject14","Subject14/Subject14_Aufnahme170.csv","stair-up"
"1030","Subject14","Subject14/Subject14_Aufnahme171.csv","stair-up"
"1031","Subject14","Subject14/Subject14_Aufnahme172.csv","v-cut-left-Rfirst"
"1032","Subject14","Subject14/Subject14_Aufnahme173.csv","curve-right-spin-Rfirst"
"1033","Subject14","Subject14/Subject14_Aufnahme174.csv","stair-up"
"1034","Subject14","Subject14/Subject14_Aufnahme175.csv","stand-to-sit"
"1035","Subject14","Subject14/Subject14_Aufnahme176.csv","sit"
"1036","Subject14","Subject14/Subject14_Aufnahme177.csv","stair-up"
"1037","Subject14","Subject14/Subject14_Aufnahme178.csv","lateral-shuffle-left"
"1038","Subject14","Subject14/Subject14_Aufnahme179.csv","stair-up"
"1039","Subject14","Subject14/Subject14_Aufnahme180.csv","stair-down"
"1040","Subject14","Subject14/Subject14_Aufnahme181.csv","run"
"1041","Subject14","Subject14/Subject14_Aufnahme182.csv","curve-left-step"
"1042","Subject14","Subject14/Subject14_Aufnahme183.csv","v-cut-left-Rfirst"
"1043","Subject14","Subject14/Subject14_Aufnahme184.csv","curve-left-spin-Rfirst"
"1044","Subject14","Subject14/Subject14_Aufnahme185.csv","sit"
"1045","Subject14","Subject14/Subject14_Aufnahme186.csv","lateral-shuffle-right"
"1046","Subject14","Subject14/Subject14_Aufnahme187.csv","sit"
"1047","Subject14","Subject14/Subject14_Aufnahme188.csv","stair-up"
"1048","Subject14","Subject14/Subject14_Aufnahme189.csv","stair-down"
"1049","Subject14","Subject14/Subject14_Aufnahme190.csv","v-cut-right-Lfirst"
"1050","Subject14","Subject14/Subject14_Aufnahme191.csv","stair-up"
"1051","Subject14","Subject14/Subject14_Aufnahme192.csv","v-cut-right-Lfirst"
"1052","Subject14","Subject14/Subject14_Aufnahme193.csv","jump-one-leg"
"1053","Subject14","Subject14/Subject14_Aufnahme194.csv","sit"
"1054","Subject14","Subject14/Subject14_Aufnahme195.csv","stair-up"
"1055","Subject14","Subject14/Subject14_Aufnahme196.csv","jump-one-leg"
"1056","Subject14","Subject14/Subject14_Aufnahme197.csv","curve-right-spin-Rfirst"
"1057","Subject14","Subject14/Subject14_Aufnahme198.csv","sit"
"1058","Subject14","Subject14/Subject14_Aufnahme199.csv","stair-up"
"1059","Subject14","Subject14/Subject14_Aufnahme200.csv","curve-right-spin-Rfirst"
"1060","Subject14","Subject14/Subject14_Aufnahme201.csv","stair-up"
"1061","Subject14","Subject14/Subject14_Aufnahme202.csv","stair-up"
"1062","Subject14","Subject14/Subject14_Aufnahme203.csv","v-cut-left-Lfirst"
"1063","Subject14","Subject14/Subject14_Aufnahme204.csv","sit-to-stand"
"1064","Subject14","Subject14/Subject14_Aufnahme205.csv","v-cut-right-Lfirst"
"1065","Subject14","Subject14/Subject14_Aufnahme206.csv","stair-up"
"1066","Subject14","Subject14/Subject14_Aufnahme207.csv","stair-down"
"1067","Subject14","Subject14/Subject14_Aufnahme208.csv","jump-two-leg"
"1068","Subject14","Subject14/Subject14_Aufnahme209.csv","v-cut-left-Rfirst"
"1069","Subject14","Subject14/Subject14_Aufnahme210.csv","v-cut-left-Rfirst"
"1070","Subject14","Subject14/Subject14_Aufnahme211.csv","lateral-shuffle-left"
"1071","Subject14","Subject14/Subject14_Aufnahme212.csv","stair-up"
"1072","Subject14","Subject14/Subject14_Aufnahme213.csv","jump-one-leg"
"1073","Subject14","Subject14/Subject14_Aufnahme214.csv","run"
"1074","Subject14","Subject14/Subject14_Aufnahme215.csv","v-cut-right-Lfirst"
"1075","Subject14","Subject14/Subject14_Aufnahme216.csv","lateral-shuffle-right"
"1076","Subject14","Subject14/Subject14_Aufnahme217.csv","v-cut-left-Rfirst"
"1077","Subject14","Subject14/Subject14_Aufnahme218.csv","v-cut-right-Rfirst"
"1078","Subject14","Subject14/Subject14_Aufnahme219.csv","curve-right-spin-Lfirst"
"1079","Subject14","Subject14/Subject14_Aufnahme220.csv","jump-one-leg"
"1080","Subject14","Subject14/Subject14_Aufnahme221.csv","sit"
"1081","Subject14","Subject14/Subject14_Aufnahme222.csv","sit"
"1082","Subject14","Subject14/Subject14_Aufnahme223.csv","sit-to-stand"
"1083","Subject14","Subject14/Subject14_Aufnahme224.csv","lateral-shuffle-left"
"1084","Subject14","Subject14/Subject14_Aufnahme225.csv","stand-to-sit"
"1085","Subject14","Subject14/Subject14_Aufnahme226.csv","lateral-shuffle-right"
"1086","Subject14","Subject14/Subject14_Aufnahme227.csv","curve-right-spin-Rfirst"
"1087","Subject14","Subject14/Subject14_Aufnahme228.csv","jump-one-leg"
"1088","Subject14","Subject14/Subject14_Aufnahme229.csv","stair-up"
"1089","Subject14","Subject14/Subject14_Aufnahme230.csv","sit-to-stand"
"1090","Subject14","Subject14/Subject14_Aufnahme231.csv","curve-right-spin-Rfirst"
"1091","Subject14","Subject14/Subject14_Aufnahme232.csv","jump-one-leg"
"1092","Subject14","Subject14/Subject14_Aufnahme233.csv","sit-to-stand"
"1093","Subject14","Subject14/Subject14_Aufnahme234.csv","run"
"1094","Subject14","Subject14/Subject14_Aufnahme235.csv","v-cut-right-Lfirst"
"1095","Subject14","Subject14/Subject14_Aufnahme236.csv","run"
